Dept,Clin,Cert,Prate,Exper,Gender
6,1,0,2.8268719747944457,4,1
5,1,1,4.730830215613179,7,1
4,1,1,1.99995364913618,14,1
6,1,1,4.0543759622622755,7,1
4,0,1,5.087181979632416,12,1
5,1,0,1.1661496703419445,16,1
6,1,1,2.375238089142185,8,1
5,1,0,7.478965417183729,12,1
1,1,1,3.2887781864110304,11,1
5,1,1,4.642576813790046,13,1
4,1,1,3.948851200176489,7,1
6,0,1,6.7143179967154705,5,1
1,1,1,3.5696763986844826,5,1
6,1,1,8.112200983908227,10,1
5,1,1,1.9168085363585836,16,1
5,1,0,2.8368316965794746,15,1
3,0,1,7.614436635435243,14,1
3,0,1,6.780145960178571,13,1
6,0,1,3.0257223189766047,8,1
5,1,1,3.28841658775567,8,1
6,1,1,3.2110448257967867,5,1
6,1,0,3.195610646938713,9,1
4,0,1,7.862942354367245,32,1
1,1,1,2.855433017404027,12,1
5,1,1,7.532028001176466,15,1
5,0,1,4.801661569684043,8,1
6,1,1,7.491123951508251,9,1
2,1,0,5.489938335182714,11,1
4,1,1,6.583600570122813,10,1
5,1,0,2.738820038255966,15,1
5,0,1,2.7976701078210837,10,1
2,0,0,3.6718776774975725,14,1
2,1,1,6.986100007897217,25,1
6,0,1,8.62363860156355,14,1
6,1,0,2.66282458355374,23,1
2,1,1,7.685963692793423,15,1
1,1,0,4.073463332276796,9,1
6,1,1,4.653130833125324,18,1
5,1,1,3.220064621777753,8,1
1,1,0,7.58342467465002,10,1
3,1,1,7.764674804268842,12,1
2,1,0,7.5708842316706315,14,1
6,0,1,7.581504527396358,11,1
1,1,1,5.6071546405727775,7,1
5,0,1,3.6279333017383237,8,1
4,0,0,3.743300920526661,10,1
5,1,1,4.685613813824147,26,1
1,1,0,6.278078136227257,4,1
4,0,1,3.2629937668871603,25,1
5,1,0,3.784520020973846,15,1
2,0,1,6.4233328541452055,11,1
2,1,1,5.4103908005105,10,1
5,1,1,2.863484940577341,26,1
1,1,1,5.412747605793218,10,1
1,1,0,3.935302283273586,11,1
1,0,1,3.0056960976023537,18,1
1,1,1,4.007813480616841,10,1
3,0,1,2.5971750280808656,23,1
3,1,1,2.145790287115576,15,1
5,0,1,3.6122241907488646,10,1
5,1,1,7.192697619154309,5,1
5,0,1,6.836563816473631,15,1
5,0,1,3.3681770307672867,18,1
5,1,1,1.7272276952112482,15,1
1,1,1,6.911203105282918,8,1
5,0,0,2.855128707121817,16,1
1,1,1,2.267986948057802,18,1
1,1,1,6.611006928029546,10,1
4,0,1,6.744138171494494,3,1
5,1,1,5.293713651524413,9,1
1,1,0,2.7458211722134953,8,1
5,0,1,3.660895169294978,18,1
1,1,1,7.770733235071996,6,1
4,1,1,3.5036292455490203,7,1
5,1,1,7.407694368550493,15,1
6,0,0,3.807677285082472,16,1
6,1,1,4.3631556109360154,13,1
5,0,1,7.810285250107624,14,1
5,0,1,1.7002326557636906,15,1
2,1,1,2.8923813888367977,16,1
1,1,1,4.371654977624917,19,1
5,0,1,6.476873508700757,37,1
2,1,1,3.8421827336982055,3,1
5,1,1,4.339826840466648,8,1
6,0,0,2.833204602693547,14,1
2,1,0,3.739440561144437,14,1
5,0,0,1.8445607824364414,3,1
6,1,0,7.675472100755878,37,1
1,0,0,3.380943177723405,6,1
5,1,0,3.190096176121537,16,1
2,1,1,3.3261357445881474,8,1
5,1,1,7.401025103398572,14,1
6,1,0,2.834104609836947,25,1
6,0,1,7.5849242957181655,16,1
5,1,1,5.507907756765082,6,1
1,1,1,4.052340006730586,8,1
5,0,1,8.237125603660576,8,1
6,0,0,4.045903908513151,5,1
1,0,1,3.879578259967079,12,1
3,1,0,3.9733049423426836,5,1
5,1,1,3.1441367271187834,14,1
2,1,1,8.541679397515239,10,1
5,1,1,2.561330207390249,9,1
1,1,1,6.578425124790927,8,1
3,1,1,5.341376348095631,6,1
5,0,1,5.654961816039089,7,1
5,1,0,8.292288771396256,8,1
4,1,1,5.679905048331352,11,1
3,1,1,2.8300801994070293,12,1
1,1,0,7.21127675961587,25,1
2,0,1,7.41543963134233,12,1
5,1,1,5.753800067142289,5,1
6,1,1,2.514411796343208,6,1
1,1,0,6.859421179323642,9,1
5,0,0,4.155140596729644,7,1
1,1,0,2.0011640377476354,5,1
5,0,1,6.309318357805747,12,1
6,1,1,2.938138196455257,11,1
4,1,1,5.078287630402354,11,1
5,0,1,2.1575977068982617,18,1
6,0,1,2.9891718080610397,9,1
6,1,1,2.7121737358808176,8,1
1,0,1,3.4154599045566743,27,1
3,1,1,6.849947289137631,14,1
6,1,1,4.147195114786206,7,1
5,0,1,1.609088309195484,11,1
6,0,0,7.470717984432454,10,1
5,0,1,7.720168147786713,8,1
5,1,0,4.529854190872704,18,1
4,0,1,8.050627816629541,27,1
2,0,0,7.395071212544295,7,1
5,1,1,4.935582982103899,21,1
1,1,1,4.311111179441466,25,1
5,1,1,2.734686387291543,37,1
5,1,1,2.0643254177907036,12,1
1,0,1,7.24441823653216,9,1
5,1,1,2.7362302151256657,27,1
5,1,0,3.4276813348766204,16,1
6,1,1,3.7725282969568164,19,1
5,0,1,7.728681935974331,19,1
6,0,0,7.307719513467531,6,1
5,1,1,5.521939167695698,5,1
4,1,0,6.037503363848537,15,1
5,0,1,5.21239367851385,11,1
6,1,1,3.284483341599255,18,1
6,1,0,4.362634907185871,13,1
5,0,0,7.686801506675336,9,1
6,1,1,3.5743110393786885,8,1
6,1,1,6.2143973954720675,10,1
2,1,1,8.546361719872841,10,1
1,1,1,2.369511543644558,10,1
5,1,1,2.5067426371279096,6,1
6,1,0,7.934486115013498,12,1
6,1,1,4.366362444948479,23,1
1,1,1,4.269345222652578,12,1
2,0,1,2.1767792969036974,18,1
6,1,1,4.194370838382648,10,1
1,1,0,3.3487934819499836,15,1
5,1,1,3.9668739641020387,14,1
5,0,1,2.206946979896937,12,1
5,1,1,3.3742592298503578,11,1
3,1,1,4.603071133129146,11,1
6,1,1,7.231391653765317,7,1
3,1,1,2.2940224195898637,15,1
2,1,1,3.2508901213039567,4,1
1,0,1,4.860804624247508,15,1
5,1,0,2.922453387128821,10,1
1,0,0,3.6489791325686944,16,1
6,1,1,2.9607440665599842,26,1
5,0,1,3.142634798142008,6,1
6,1,0,7.714025787929254,12,1
5,1,0,5.392817165951533,37,1
2,0,1,8.08771190728717,8,1
3,1,1,3.9895652828270176,7,1
5,1,1,6.359478129646789,11,1
6,0,1,5.003109351057277,16,1
6,0,1,2.660414713540677,5,1
5,1,1,4.816353313350644,21,1
2,0,1,8.532453618447441,15,1
6,1,0,6.5045340702515,2,1
3,0,1,3.925217499776424,2,1
5,1,1,3.1458680679771285,7,1
6,1,1,3.956532049920094,14,1
6,1,1,3.813726479270091,5,1
5,1,1,6.161768494539269,9,1
5,0,0,3.3004953598704483,6,1
5,1,1,5.016845942290385,16,1
5,1,1,6.995365923660513,6,1
5,0,1,7.845413805431035,13,1
3,0,0,4.920466254425621,14,1
6,1,1,4.119786022177812,11,1
5,1,1,3.933349114862832,16,1
6,0,1,2.8568966599699803,7,1
1,0,1,3.3628933325145725,5,1
5,1,1,2.4524006775016236,10,1
2,1,1,7.44759004344971,5,1
1,1,0,2.7926088216006173,5,1
5,0,0,2.7960192370255124,16,1
5,1,1,2.5583685597638386,16,1
1,1,1,4.717961060021394,6,1
2,1,1,7.347705994357922,14,1
6,1,1,7.2421467206565895,11,1
5,1,1,2.796037719431205,6,1
5,0,0,2.637115013128093,12,1
5,1,0,7.035679685930388,8,1
6,0,1,3.2885952965095058,14,1
6,0,1,7.166623191377576,11,1
5,0,1,5.0213212683032475,10,1
6,0,0,5.486232306380362,14,1
5,1,0,7.52405628591815,9,1
6,0,1,3.559402730789065,3,1
1,1,1,3.2649567702242637,5,1
1,1,1,7.456382022515269,27,1
5,1,1,2.1317145052612405,7,1
5,1,1,7.026616121348472,12,1
5,0,1,2.7214246792825314,19,1
6,0,1,3.104654393354074,11,1
5,0,1,7.065890803987417,9,1
2,1,1,2.8221565440052325,5,1
6,1,0,6.814944494323758,23,1
5,1,1,7.197533103563541,15,1
1,0,1,4.307580046668831,13,1
3,1,1,3.0334068111721124,15,1
5,1,1,7.397797148275531,9,1
1,1,1,7.531353924854819,16,1
1,1,1,5.490522470384589,18,1
6,1,1,3.6431162240047943,37,1
5,1,1,7.2317114638810756,12,1
1,0,1,4.739851390041536,25,1
1,1,1,7.682835921635261,15,1
4,1,1,5.036667046512915,15,1
2,1,1,3.935976307757378,10,1
1,0,1,4.189763344475864,37,1
5,1,1,7.930343130960023,5,1
6,0,0,2.861008411340076,37,1
2,1,1,7.947163317976335,23,1
5,1,1,7.86741116851835,10,1
5,1,0,8.656006787113272,15,1
4,0,0,2.7402584881050576,8,1
5,1,0,6.452901186981161,16,1
5,1,1,6.574080616734966,37,1
1,1,1,7.938362767626774,6,1
5,1,1,7.901476053459493,5,1
3,1,1,3.788547078317695,5,1
1,1,1,8.259648310736715,15,1
2,1,1,6.407172611490758,12,1
5,0,1,2.4939139884876957,8,1
6,1,1,4.7194980424357675,25,1
3,0,1,2.3172284940535803,11,1
1,0,1,7.099626726529342,12,1
5,0,1,5.201950624474141,5,1
3,0,1,7.519744016900691,5,1
1,0,1,3.4971954485261705,7,1
2,0,1,7.226932052161749,5,1
5,1,1,2.4239825525754983,11,1
6,1,0,3.782603607072441,7,1
5,1,1,3.7913312779551904,12,1
6,0,1,4.326913312314639,15,1
5,1,1,2.180978618166921,15,1
3,0,1,6.0370283423365585,12,1
5,1,1,3.629884927764137,15,1
1,0,1,5.867696582362856,23,1
5,0,1,4.054107800680165,11,1
6,1,1,3.8777324170953875,18,1
2,0,1,6.138098510856732,5,1
5,1,1,3.5142250546980844,25,1
5,0,0,6.8840461684382985,27,1
1,1,0,6.7362961775158015,16,1
5,0,1,6.9514978236994365,15,1
5,1,1,4.117392465031155,9,1
6,0,1,6.058094656793298,11,1
5,0,1,2.889028037105547,10,1
5,1,1,1.9823592014685778,12,1
6,1,1,8.091593126646375,18,1
5,0,1,2.9871283868038967,6,1
6,1,1,7.33461321021046,18,1
1,0,0,4.2649749119119225,24,1
3,1,0,1.8068754062280339,18,1
5,1,1,7.056473245517059,11,1
4,1,1,7.428378966375155,12,1
1,0,1,1.7065383528850604,21,1
6,1,1,4.888920611069356,27,1
6,1,1,3.0429078286684774,37,1
2,1,1,3.1573573256286234,10,1
5,0,1,6.640452432249466,9,1
6,1,1,3.741867281928838,10,1
5,1,1,3.4279802184869164,15,1
3,1,1,6.862108846057997,15,1
5,1,1,7.067479987932502,16,1
6,1,1,8.058117370904903,12,1
5,1,1,3.147453110819198,14,1
1,0,1,2.155797903856553,6,1
6,1,1,3.4659946172415954,5,1
5,0,1,2.970231128691534,7,1
6,1,1,4.63518275543941,11,1
6,1,1,7.1492507680613135,9,1
2,1,0,3.5323848182787514,5,1
1,0,1,1.8718711306568925,25,1
1,1,1,2.9530538376907205,21,1
5,1,1,8.75389114039801,10,1
5,1,0,6.91891239169412,11,1
5,1,1,3.1226447818312115,6,1
2,1,1,3.707577400697007,19,1
5,0,1,4.5006809422982474,12,1
4,1,1,2.6616237960416242,24,1
5,1,1,2.8668853082812547,8,1
5,1,1,2.5020358620284835,15,1
6,0,1,6.678353352558292,4,1
6,1,1,7.627960005000022,11,1
5,1,0,2.8690621424238265,10,1
1,1,1,5.081705086749016,5,1
1,0,1,3.03015988155643,6,1
5,1,1,6.52143541828177,9,1
5,0,1,2.5671716066298753,11,1
3,0,1,3.842048020934362,14,1
6,0,1,2.83969214099799,9,1
1,0,1,5.571952322250663,18,1
6,0,1,4.254269428850381,8,1
5,0,1,3.448968606646729,5,1
6,0,1,8.059625213948774,5,1
5,0,1,4.612130515303908,18,1
5,0,1,2.653819908793788,11,1
5,0,1,4.491622898407973,8,1
2,1,1,7.438686982152077,4,1
2,1,1,7.295611940798527,16,1
5,1,1,3.007456318734491,5,1
2,0,1,6.309309613325169,4,1
6,1,1,2.963183533160224,16,1
1,1,1,7.378006870678927,27,1
5,1,1,6.437858555228776,27,1
5,0,1,3.491595342795471,17,1
3,0,1,4.892203447357466,5,1
6,1,1,6.721468857823334,16,1
1,1,1,7.217612465332986,10,1
1,0,1,8.166894270886164,5,1
2,1,1,3.3809057479919105,10,1
5,1,1,6.941871546421277,15,1
1,0,0,3.0380422633638604,15,1
1,1,1,2.830173633618643,5,1
6,1,0,5.03978375045083,15,1
2,1,1,2.464734106383143,2,1
4,1,1,2.7699906132585537,9,1
5,0,1,6.509971605600427,16,1
5,0,1,4.037025947256092,18,1
2,1,1,5.791962886104653,6,1
2,1,1,1.4352077402237842,14,1
3,1,1,3.2290388961966765,12,1
6,1,0,2.8876938809328014,13,1
6,0,1,7.790090804450608,25,1
5,1,0,2.142098551575673,5,1
2,1,1,5.7522855159402875,5,1
4,1,1,7.687745092800368,13,1
5,1,1,2.1278130775637125,10,1
6,1,0,3.792616428282165,16,1
1,1,1,4.259745752746078,14,1
5,0,0,3.8932495350605407,13,1
6,1,0,3.3264955203233173,4,1
5,1,1,3.1208712093299127,6,1
6,0,1,3.6255652918728702,15,1
6,1,0,1.921400797144664,23,1
2,1,1,8.482226681383434,6,1
5,1,1,3.426250737244985,18,1
6,1,0,3.1764935085100103,25,1
3,1,1,6.622650776010742,16,1
3,0,0,3.1666510115322986,12,1
6,1,0,6.882770062828559,15,1
6,0,0,2.274480539403589,10,1
2,1,1,6.113969406047836,15,1
2,1,1,2.999525990132764,22,1
1,1,0,3.1097521802615193,12,1
6,1,1,7.066187802867031,15,1
2,1,0,7.420764136225166,12,1
6,0,0,4.114246876977453,10,1
5,0,1,6.396799648573111,26,1
6,1,1,3.218726662940369,4,1
5,1,1,8.10683973920856,16,1
2,1,1,2.2747586050813964,16,1
3,1,1,3.367642315393573,25,1
5,0,1,2.2449577368492895,10,1
5,1,1,6.891875985121098,8,1
6,0,1,1.297705928013642,18,1
3,1,1,4.951580839424197,5,1
1,0,1,2.36224951677681,11,1
3,1,1,7.55848067872126,25,1
6,1,1,3.3372019459622733,15,1
5,1,1,3.6005831253414895,19,1
2,0,1,5.889589995177709,14,1
3,1,1,5.410193110587446,10,1
5,1,0,3.381421716267092,11,1
2,0,1,7.150940592389209,21,1
3,1,1,3.0194149894069593,12,1
5,1,0,1.8998053219057214,15,1
5,0,1,6.618605061944485,7,1
6,0,1,5.009588780825768,11,1
5,1,1,4.103309631059482,13,1
5,1,0,7.453794272580124,7,1
6,0,1,3.789775127281875,8,1
3,0,1,2.4415343726888055,10,1
5,1,1,4.231574775379172,15,1
5,1,1,3.480393636693697,9,1
6,1,1,6.461445761019003,5,1
1,1,1,3.796619518932364,25,1
6,1,0,4.460884233227468,10,1
3,0,1,7.095880937168746,27,1
5,0,1,6.729843661208446,10,1
1,1,0,3.510976863253659,16,1
1,0,0,3.2264378036922157,24,1
6,0,1,6.066001241060935,11,1
6,1,1,4.474593654543306,2,1
5,1,0,2.673565062071824,15,1
6,1,1,4.098042067444962,25,1
5,1,1,6.205781391209388,2,1
1,1,1,8.21974038402831,5,1
3,0,1,2.054721774235918,32,1
6,0,1,2.8754339461544127,18,1
5,1,1,6.228589149550321,9,1
5,0,1,6.953903625917389,10,1
5,1,1,5.222150736140291,11,1
6,0,1,6.00981415633102,5,1
1,0,1,5.242678441812018,6,1
4,1,1,6.363616285647392,5,1
5,0,0,7.073421497077802,16,1
6,1,0,6.4616658693384315,18,1
5,1,1,3.090201916862469,9,1
1,1,1,3.5848969554954824,14,1
1,0,1,5.220720922761862,5,1
6,0,1,6.331791852922003,9,1
6,1,0,4.2493318654087595,16,1
6,0,1,3.397554325457002,10,1
1,1,1,2.056997983284322,18,1
5,1,1,5.05823557726519,10,1
4,1,1,3.76236024513758,10,1
5,1,1,5.5458326183177,10,1
5,1,0,4.784251979974457,18,1
5,1,1,7.2212741422985465,14,1
1,0,1,1.3727435555773095,8,1
2,1,1,7.852684905369457,16,1
1,0,0,4.3647711861702785,14,1
6,0,1,3.447701530710708,5,1
1,1,0,4.018566836527312,16,1
5,0,1,7.154992571530143,10,1
5,1,1,4.350975700150639,5,1
2,1,1,1.9294327501263329,6,1
5,1,0,7.872014654633797,10,1
6,1,1,6.5441828862700175,9,1
4,0,1,4.31171398247358,15,1
4,0,1,3.698126487958366,22,1
4,1,1,4.422826229285083,5,1
5,0,0,4.162935172672132,25,1
1,1,1,4.206901150380279,15,1
5,0,1,7.539806056597033,13,1
2,1,1,4.781491485454289,8,1
2,0,1,4.577815717704358,5,1
5,0,1,7.612279471111408,15,1
6,1,0,3.9314292770992205,21,1
2,0,1,2.766779093901988,12,1
4,1,1,4.40719804220115,8,1
6,0,1,2.40540615468825,8,1
2,1,1,3.8876050851604536,15,1
2,1,0,2.6151111768283197,12,1
1,1,1,1.9349946398260573,7,1
1,1,1,2.4234875464546604,5,1
6,1,1,7.714661978301053,9,1
5,0,1,2.6026164900066844,5,1
2,1,1,2.7980916142516556,8,1
6,1,1,4.319554238413453,7,1
6,0,1,2.8468536763819574,6,1
5,0,1,4.487511562285228,8,1
5,0,1,7.364330410796869,37,1
5,0,1,2.7846021370196103,9,1
5,1,1,4.211193973134097,16,1
5,0,1,2.681885490832753,21,1
5,0,1,7.222998444530608,9,1
3,1,1,4.516531948516553,10,1
1,1,1,4.745547218796458,4,1
6,1,0,3.766890470777941,21,1
1,0,1,3.624802482933873,9,1
1,1,1,2.7616447974729983,10,1
6,0,1,7.539433833547331,9,1
5,1,1,8.078135286095947,16,1
5,1,0,3.0245498287130874,10,1
2,1,1,1.9299133010011453,7,1
2,1,0,3.8173865092179318,10,1
2,0,1,4.399055023873541,10,1
4,0,1,4.832152809957822,6,1
5,1,1,2.9205289192251755,11,1
5,1,1,7.369315629063172,13,1
4,1,1,1.8577797405855945,8,1
6,1,1,2.4709170004909886,9,1
6,1,1,3.267611966221215,16,1
6,0,1,4.152077999731747,10,1
3,1,1,4.09569887029948,8,1
5,1,1,3.4443605984408245,18,1
1,0,1,6.296506142263462,9,1
3,1,1,1.9627635742415581,14,1
4,1,1,2.5306003459853397,9,1
6,0,1,5.112207146110576,9,1
1,1,1,6.012602099350394,17,1
2,0,1,5.248164789517182,6,1
1,1,1,2.152876716249881,16,1
5,1,1,4.376933297747802,11,1
2,0,1,4.694580523555062,18,1
5,1,1,7.436354050046214,16,1
6,0,0,2.848143257526185,8,1
6,0,1,7.1424819717649655,5,1
6,1,1,3.1669965259911277,9,1
6,1,0,2.7718667094794833,8,1
6,1,1,7.129918914314749,10,1
1,1,0,4.25824020417764,17,1
6,0,1,3.7907730933085624,6,1
1,1,1,4.4352061459642,25,1
3,1,1,3.643776999273917,11,1
5,1,1,5.071847060978657,8,1
5,0,1,4.88834492788767,18,1
1,0,1,7.843317887371865,6,1
6,1,0,2.3644927836903396,12,1
5,1,1,4.076817208597036,8,1
2,0,1,6.517834430116499,7,1
6,1,1,3.492785852871969,9,1
1,1,1,3.580217411567001,19,1
2,1,1,7.314755214669372,11,1
5,0,0,3.8567140473000716,5,1
6,1,1,8.079429185624331,7,1
1,1,1,3.9636596980893004,21,1
6,1,1,3.783527155191276,5,1
1,0,1,5.820625652990191,5,1
1,0,1,3.7059574585535704,10,1
5,1,1,3.6364718035084405,22,1
6,1,1,3.4394842298695467,14,1
6,0,0,2.9430778884097375,32,1
2,1,1,2.763078202336259,7,1
5,0,1,4.124131043435101,9,1
5,1,0,3.50079923302095,11,1
4,0,1,8.009032263329797,10,1
1,1,0,3.393834282285846,11,1
3,1,1,3.0911661955855703,11,1
5,0,1,3.807362871727621,14,1
5,1,1,7.289426163957703,10,1
5,0,1,7.237868661613217,21,1
6,0,1,2.227435585664675,10,1
3,1,1,7.031151700703508,11,1
3,0,0,3.496568220996159,16,1
6,1,0,2.6969669011131043,2,1
4,1,1,7.137433691380376,11,1
6,0,0,7.438921741888855,15,1
6,0,1,4.845892941317326,9,1
2,0,1,2.0382857505383005,16,1
5,1,1,4.909588003090708,4,1
5,1,1,2.900845473067029,6,1
5,1,1,5.781985184747191,14,1
6,1,1,4.887628986469709,10,1
6,1,1,6.527730402968377,6,1
6,0,1,7.0611380430744655,18,1
2,1,1,2.7104899279859676,5,1
5,1,0,6.881902235775903,8,1
5,0,1,2.224390171810785,10,1
5,0,1,3.705241256393792,9,1
6,0,1,4.769350638099956,5,1
5,1,1,2.6558033507076244,18,1
1,1,1,3.3286712372257607,12,1
1,0,1,7.663845768529985,18,1
5,1,1,3.1125831079484696,16,1
5,1,1,1.929079157962856,5,1
6,1,1,7.612881406293591,15,1
5,1,1,2.8974268903852054,11,1
5,1,1,2.8508595903711624,12,1
1,1,1,6.965028843245822,25,1
5,0,1,7.212170126456833,12,1
5,1,1,3.47949220251775,16,1
5,1,1,4.533744317484483,14,1
6,1,1,2.597492213166486,17,1
6,1,1,3.6744447869889254,11,1
6,1,1,6.542566884035488,13,1
2,1,1,7.496085752974408,7,1
5,0,1,7.032565238716324,15,1
1,1,1,4.984598635786438,6,1
4,0,0,2.787883775611288,16,1
5,1,0,2.0130014687998004,6,1
1,0,0,2.4459603876337197,10,1
1,1,1,2.1875286392743583,6,1
1,0,0,4.392102472020274,5,1
6,1,1,1.2963510223120132,25,1
3,1,1,6.599522548155242,11,1
1,1,1,3.1929241685364897,5,1
3,1,0,1.5895288683153939,10,1
4,1,1,3.5902262868289556,12,1
5,0,1,7.399643124193986,5,1
1,0,1,7.934225067658742,5,1
6,0,1,3.0767432812107796,10,1
5,0,1,2.9567165677630527,11,1
5,0,0,3.442728820631867,10,1
5,1,1,3.034122271388895,18,1
5,0,1,7.412507547282906,5,1
1,1,1,3.377873240931305,14,1
6,1,1,3.4953037052082303,5,1
3,1,1,2.083646856008741,6,1
2,1,1,6.8540539559311995,5,1
5,0,1,4.916359541729999,18,1
2,1,0,7.290102363230352,15,1
3,1,0,6.070447312462656,3,1
6,1,1,3.500053421673044,4,1
1,1,1,1.9901147455867525,4,1
6,0,1,4.846618012713434,8,1
5,1,1,3.0138508891856066,19,1
1,0,1,2.9031290980012763,8,1
6,0,1,3.6084290335825515,18,1
5,1,0,3.4616984763016196,14,1
6,1,1,4.124715946091813,11,1
5,0,0,3.7229768274501813,13,1
5,1,1,6.335012220917637,8,1
6,1,1,8.460305700836644,37,1
6,1,0,4.178727455866655,16,1
6,1,0,4.839454343453932,6,1
5,1,1,4.9309032698542765,10,1
2,0,1,3.0034056577884414,11,1
5,0,1,2.943285052208525,10,1
5,1,0,3.638770236448969,5,1
5,1,1,7.073107409725531,19,1
5,1,1,4.842141870533395,7,1
5,1,1,1.5837424178958608,6,1
4,0,1,3.9475747724467407,8,1
5,1,1,7.238942748910583,11,1
5,0,1,6.329027045188409,16,1
1,0,0,3.0616300745403797,14,1
6,1,1,5.006043932522946,14,1
5,1,1,6.9093039222802535,7,1
4,0,1,6.8765036839055576,27,1
6,0,1,7.26368344012997,10,1
1,1,1,4.295806265420344,10,1
5,0,1,2.399999972055355,8,1
6,0,1,3.8965552308835365,8,1
5,1,1,3.2375993722210006,22,1
5,1,0,2.003431252803046,12,1
3,1,1,7.12654026336155,17,1
5,0,1,2.8379466930645894,11,1
2,1,1,2.807494550711014,15,1
6,1,0,2.872466069068323,4,1
3,1,1,7.565635357603138,32,1
4,1,1,4.833666229492414,16,1
5,1,1,3.3165953672117134,37,1
4,1,0,7.733075959024109,19,1
6,1,1,3.7980572446488603,10,1
6,0,1,6.9691119014440766,13,1
5,1,0,7.319934441983914,12,1
3,1,0,6.750312484122915,15,1
6,1,1,3.1530013827637275,15,1
5,1,1,2.5488746871361325,14,1
1,1,1,4.65776962732064,4,1
5,1,1,6.664957106544662,9,1
6,0,1,4.462044504120301,10,1
5,1,0,7.430896885625145,6,1
3,0,1,2.64489538306314,15,1
5,1,1,6.890131224564234,21,1
3,1,1,3.2486821841580227,5,1
5,0,0,2.0789825186469315,16,1
5,1,1,5.2771445828149455,15,1
5,1,1,6.985295452620649,9,1
2,1,1,5.482890525963678,2,1
5,1,1,2.241253262407886,10,1
2,0,1,6.784110507428346,22,1
2,0,1,3.5103299517594775,21,1
5,1,1,5.485402607752883,16,1
1,1,1,6.915675327115971,11,1
1,0,1,7.100300805300451,7,1
1,1,0,3.5442734700421576,10,1
5,0,1,6.169265983163975,21,1
6,0,1,3.311433080541305,11,1
5,1,0,7.539753262629579,2,1
5,1,1,2.4954257022255923,24,1
5,0,1,2.724008326061341,2,1
5,1,0,2.7677550291061475,10,1
5,1,0,3.0038949236857198,5,1
6,1,0,6.876569011441619,6,1
6,0,0,5.8872960107769385,5,1
2,0,1,3.82160708756758,7,1
5,1,0,6.661538553480469,9,1
6,1,1,7.65225247007815,12,1
2,0,1,3.6751305571232464,14,1
2,1,0,4.721699515729383,15,1
2,1,1,6.931644405908389,6,1
5,1,1,3.3057775019840356,32,1
6,0,1,6.003227995770073,8,1
5,0,1,7.146009648915279,10,1
5,0,1,5.806146550129885,6,1
6,0,1,7.228674020076067,16,1
5,1,0,7.058962739814097,8,1
1,0,1,2.0640460469644113,9,1
1,1,0,3.097795871634902,2,1
2,0,1,3.2944088124290998,13,1
5,1,0,2.7272187550021174,10,1
1,1,1,5.623855011036852,9,1
5,1,1,6.918825425102304,7,1
1,1,1,7.0344314507043,6,1
5,1,1,4.2220925605648025,12,1
6,0,1,1.4756686191405817,6,1
1,1,1,2.9374924714482504,5,1
5,1,0,2.3420664325830063,14,1
5,0,1,3.0025192263996994,5,1
2,1,0,2.313684450078056,11,1
6,0,0,3.785436821416317,5,1
2,0,0,6.233122590506518,27,1
5,0,1,6.72351022769792,12,1
6,0,0,2.6524787426776144,25,1
1,1,1,6.678075096023289,21,1
5,0,1,3.406218870651461,13,1
3,1,0,4.288172978327077,10,1
6,1,1,3.3122511129488306,5,1
5,1,1,2.8543384371786207,6,1
5,0,0,7.238188811724264,9,1
1,1,1,3.0247839517458392,8,1
5,0,1,2.9852803744003613,15,1
1,1,1,6.46635358402456,13,1
5,1,1,4.13859310100336,5,1
5,0,1,2.5013863137727834,14,1
6,1,0,2.8791259891500753,8,1
5,1,0,3.5245622679303716,13,1
4,0,1,3.05194640898146,6,1
1,0,1,3.542187648582531,5,1
2,1,1,7.163067930624723,13,1
6,1,1,4.552362434005824,16,1
5,1,1,2.2727953459283956,24,1
6,1,0,7.24688491351826,9,1
5,1,1,5.139367663606945,15,1
6,1,1,3.9645601419544336,32,1
2,1,1,7.4832774049587165,19,1
2,1,1,6.359945826616566,9,1
6,0,0,3.743716632810412,15,1
1,0,1,4.287078526602272,11,1
5,0,1,5.439009306020099,15,1
6,0,1,3.6883147611068026,13,1
3,0,1,6.830099732462509,12,1
5,0,1,7.7782581880448145,8,1
5,1,0,3.3200512951763503,4,1
5,0,1,6.979685802727265,11,1
5,0,1,3.8932460675881657,10,1
6,1,0,6.048907342567665,18,1
6,1,1,2.8671837783563525,9,1
5,1,0,4.657517064235348,2,1
6,0,1,6.575225292683786,5,1
6,0,0,6.424842101428857,23,1
5,1,1,3.3490789070938476,16,1
6,1,1,5.45654337470647,6,1
6,1,1,2.4750133844556834,9,1
5,0,1,2.3641500217262164,4,1
5,0,1,2.0752053977414247,13,1
1,1,0,5.502592608231427,13,1
6,1,1,4.291366210657268,14,1
5,0,1,6.581706379904908,11,1
5,1,1,2.8369028258846134,11,1
5,1,1,3.0037988066982986,9,1
2,0,1,3.3296910075653536,7,1
2,1,1,2.4211828798977586,2,1
1,0,1,3.2491532234287113,10,1
6,1,1,3.1708303805879505,24,1
5,0,1,2.7293951775755927,2,1
5,0,1,6.214242538635165,14,1
4,0,0,6.866424117092865,14,1
2,1,1,2.818607839828372,37,1
6,1,1,4.058751033442034,12,1
1,1,1,6.815709087321468,24,1
1,1,1,3.489820591001247,8,1
6,1,1,4.200062688582595,4,1
