Dept,Gender,Clin,Cert,Prate,Exper
4,1,1,0,6.857130832214937,5
2,1,1,1,7.867972106348489,5
3,1,1,1,4.413917629199408,11
2,1,0,0,3.5115586870382507,12
2,0,0,0,8.1303098276812,14
4,0,0,1,4.679671289849781,4
5,1,0,1,3.218512719009216,6
2,1,0,1,1.7971394708926258,2
5,0,1,1,5.39114738755552,21
4,1,1,1,3.2634582863540063,14
2,1,1,1,2.871619010429953,7
5,1,0,0,8.365645152184822,5
6,1,0,1,3.614667624055649,12
2,1,1,1,4.089300075335593,14
1,0,1,0,4.61361437967535,27
5,1,1,1,2.4756642954087433,2
2,0,0,1,2.4937522727020474,3
5,1,0,0,4.793679411259633,4
5,0,0,1,2.9810463458351237,8
4,1,0,1,2.094850830482307,12
6,0,1,1,4.945929171905335,8
5,1,1,1,5.672010995578954,4
6,1,0,0,6.42393232999639,5
5,1,1,1,7.028137044238932,11
1,1,1,1,4.615842882194862,9
5,1,0,1,7.207448033253645,11
6,0,0,1,7.481408913220206,2
6,0,1,1,7.546335749652938,15
2,0,1,1,4.956744955011671,14
5,1,1,1,4.427256202305032,4
5,1,1,1,4.02325125293434,5
1,1,0,1,4.2859530690205805,16
1,0,0,0,4.273929975619334,17
3,0,0,0,3.230684110670155,7
1,1,1,0,4.427712329083555,9
5,1,1,0,4.6905900165800745,26
1,1,0,1,5.293023279181395,13
2,1,1,1,7.7122456897748926,10
5,0,0,0,3.940162147645654,10
5,0,0,1,6.334577667413649,9
1,0,1,1,2.141724406196672,4
5,0,0,1,5.662855900133049,22
1,0,1,1,7.994622831321467,16
1,1,1,0,7.610965033148435,15
1,1,0,1,6.66872016519269,12
5,0,0,1,6.9220382716496545,8
1,1,1,1,3.5321990298508745,13
1,1,1,1,5.895812427287196,5
2,1,0,1,6.6738721709852316,4
4,1,0,0,3.9579519625115,7
6,1,1,1,7.518802256241455,15
5,1,0,0,3.9722710603012983,7
5,1,1,1,3.879703940359381,3
4,0,1,0,8.331882101470988,23
1,1,1,1,3.658170209787571,15
6,0,1,1,3.1395832425501804,7
6,1,0,1,8.310467309784915,10
5,1,0,0,6.085756288811295,2
5,1,0,1,3.5071768155145056,14
5,1,1,0,7.320990009449516,5
1,1,0,1,5.743278598846443,11
5,1,0,1,7.580847200726136,6
1,1,0,1,7.16562777396788,6
2,0,0,1,4.624842285081542,9
2,1,0,1,4.343713843201756,14
3,1,1,1,4.965049742900831,15
5,0,0,1,7.747948731616691,23
4,1,0,0,4.030712729510879,8
4,1,1,0,2.70045158966171,8
6,1,1,1,4.119758421356775,16
6,1,0,0,7.779255430494005,11
1,1,0,1,4.16413582281171,11
1,0,0,1,3.7189187640293464,16
6,1,0,1,2.620700150202991,8
6,0,1,0,3.6473843021115746,15
5,0,1,1,7.823682360317778,12
4,1,1,1,7.579863724483118,8
6,1,1,0,4.0158327836834875,14
6,0,0,1,4.024407351385064,9
1,0,1,0,8.110629357735665,13
1,0,0,0,7.654204303650184,6
2,0,1,1,7.509010327412532,9
5,1,0,1,2.72476357597563,8
3,1,0,1,4.673904389786746,4
6,1,0,1,3.148025331946738,5
6,0,0,0,7.0864916373969224,11
5,1,0,1,3.2938123315478274,18
4,1,0,1,3.7542377898092907,10
2,1,1,1,4.250569332135299,12
5,1,1,0,4.237841759036002,19
6,1,1,0,4.872085620594694,18
5,1,1,1,8.05098585691705,8
6,1,1,1,3.5008871087365607,8
6,1,1,1,4.418176778749493,2
6,1,0,1,7.082409399699672,5
5,0,1,0,7.867800897655593,4
2,1,1,1,4.170820013361481,6
6,0,0,0,7.0377833505708045,2
1,1,0,1,4.499108913812083,7
2,0,0,0,7.746720188056564,6
5,1,1,0,7.493998543024651,15
1,1,0,1,4.533686816521268,13
3,0,1,1,8.145101548534631,8
5,1,1,1,7.0245393922074015,4
1,0,1,1,4.6670420020679755,17
5,1,0,0,8.456390961681125,12
6,0,0,1,3.2278290809765195,11
5,1,0,0,6.765383542136028,9
5,1,1,1,3.8479576138515776,11
5,1,0,1,3.791271750375579,14
5,1,0,1,4.1714191038460235,16
6,1,1,1,1.2716384976442083,10
1,1,1,0,5.484512247445752,9
6,1,1,1,7.1546048536807145,16
5,0,0,1,3.01903077282106,5
6,1,0,1,3.712469916243469,4
5,0,1,1,4.138921495845378,12
2,0,0,1,2.389923683752762,18
1,0,1,0,7.328006846851015,7
2,0,0,0,4.120065953636552,8
1,1,1,1,1.8400993213234855,2
1,0,0,1,2.2145531650996872,14
3,1,1,1,8.627815163915,5
2,0,1,0,3.059018837515742,15
4,0,1,0,3.6988805304547037,8
4,1,1,1,7.177963804266779,16
3,1,0,0,7.532911635795019,2
6,1,0,1,4.024877970810253,17
1,1,0,1,4.002006491478161,19
4,1,0,1,5.020261771344506,37
1,1,0,1,3.5937039597848868,13
5,1,0,1,2.9872727883562633,10
1,0,0,0,3.770012099352552,15
1,1,0,1,7.112514239049732,8
6,0,0,1,2.9018426923104,15
5,0,1,0,3.6338674357103433,13
5,1,0,0,1.168352909716749,10
3,0,0,1,2.9762604368088037,10
6,1,1,1,3.566959493255719,13
2,0,0,0,5.064214947998366,5
6,1,1,1,1.6549481172778977,11
5,1,1,1,1.7977048030720355,10
5,0,0,1,4.0804463158463316,10
3,1,0,0,6.951392720035898,9
2,0,0,0,2.967324863786945,15
6,0,1,1,2.8310820979839866,11
1,1,1,1,5.43870453384493,8
6,0,1,0,2.367168851117781,15
3,1,1,1,4.119871881003282,5
3,1,1,1,2.970416679683364,15
3,1,0,0,2.6792155077624633,11
5,1,1,1,4.826640166130128,12
5,0,0,1,4.728422147379301,23
1,0,1,1,3.006492782559467,14
3,1,1,1,7.546319242797787,4
5,0,1,1,7.311916291273531,16
4,1,1,1,4.1641401419733635,6
6,1,1,1,8.092983654283243,9
4,0,1,1,1.3298699918581893,5
2,1,1,1,2.1804217797371668,14
5,1,0,0,2.150755614743084,5
2,0,1,1,5.051702911150547,4
4,1,1,0,4.09635019352236,11
5,1,0,1,2.815616734571477,11
5,0,1,1,3.414823852044171,3
6,1,1,1,2.9998098922630696,3
5,0,1,1,4.317451852566575,6
5,1,1,1,4.290133370621682,5
1,1,1,1,7.677683207841161,5
3,1,1,1,3.9760739198455965,9
2,1,1,1,7.891786749403103,17
1,1,0,1,8.030284515356003,14
5,0,1,1,7.29713647102066,3
1,1,1,1,3.7744747035250774,8
5,0,0,1,6.5840798274417045,5
6,0,0,0,7.260050377864185,13
5,0,0,0,3.2497891577719304,10
2,0,0,0,2.9854393832269785,12
5,0,1,0,4.66445154086689,10
5,1,0,1,2.843557293690524,13
5,1,1,0,5.536299215843687,16
6,0,0,0,8.15104573966652,6
6,1,0,1,7.563069905437219,6
1,1,0,0,2.3941984040612967,5
5,1,0,1,4.414097046331351,37
2,0,0,1,3.8891889889805733,6
5,1,0,1,4.065089578485189,8
1,1,0,0,5.054518412014359,11
1,1,1,1,4.489273098158243,10
2,0,0,0,3.5544103120958637,2
5,0,0,0,7.367101941416814,11
3,1,1,1,3.878312238639507,10
1,1,0,1,3.993125783384061,10
2,1,1,1,4.358111084060763,10
5,1,1,1,4.145755313070582,26
4,1,1,1,3.36873690821915,10
2,1,0,0,6.096032392324121,8
6,1,0,1,8.463187464548465,9
4,0,1,1,4.481819389009497,8
6,1,1,1,7.195299207135074,14
1,1,0,0,2.081928512757796,8
1,1,0,0,7.881035243633167,7
6,0,1,1,2.6785612500905485,6
6,0,0,1,7.997333477520749,14
6,0,1,1,5.9738066531051945,7
1,1,1,0,7.52220464146253,9
4,1,1,1,2.270373769368028,14
6,1,1,0,2.3453956412881047,7
1,1,1,1,7.998477509021658,2
5,1,0,1,4.215894148692281,7
1,1,0,0,2.3260834922314535,15
4,1,0,1,4.633606115735333,22
5,0,0,1,3.045557107621298,9
5,1,0,0,2.722073378478261,14
2,0,0,0,4.109826382483409,23
4,1,0,1,1.9158257615607748,7
1,0,0,1,7.609869469977572,18
1,0,0,1,7.622043871395929,21
4,1,1,1,7.231199037861654,12
6,1,1,1,1.585915673138754,13
2,0,0,1,1.68075281348492,10
4,1,1,1,8.267812391529858,16
5,1,0,0,7.747278492073181,3
5,1,0,1,3.6963593123709475,23
2,1,0,1,4.7763802652966785,6
1,0,0,1,6.985206639607955,9
6,1,0,0,7.809886280495407,8
6,1,1,1,7.194523981514785,18
2,1,1,1,2.9746158258709037,10
5,1,1,1,8.1648602024901,19
5,1,1,1,3.844081394724193,3
3,1,0,1,4.70120478332449,9
4,0,1,0,3.715632915168659,18
1,0,0,1,8.336529778147197,9
4,1,1,1,7.3952871446431585,1
5,0,0,1,4.114968436921382,16
3,1,1,1,3.1333321433066805,10
1,0,1,1,4.810512095757388,9
1,0,0,0,3.130449890207011,8
6,0,0,1,4.724792672462425,13
1,1,0,1,3.036947846306531,2
3,0,0,0,3.6017292675308172,15
2,0,1,1,7.887060801676673,12
5,1,1,1,4.456028081835307,12
5,1,1,0,4.9928641112816745,6
5,1,0,1,3.2539997932267974,10
1,1,1,0,7.075622846728393,12
6,0,0,0,4.260394688993455,2
5,1,1,1,2.9358249426204783,9
5,1,1,0,5.515627687203796,2
4,1,1,0,3.854274406564527,5
1,1,1,1,4.608925691756117,15
6,0,1,1,6.84191460136711,5
1,1,0,1,4.762738499861032,7
5,0,0,1,4.142025821842337,7
5,0,1,1,4.435022819863924,12
5,1,0,1,6.841706882499939,16
2,0,0,1,3.5960589980476625,4
6,1,1,1,4.656404434639147,2
3,1,1,0,3.1639586629440073,15
5,1,1,1,3.85971425519229,14
5,0,0,0,2.293838752159092,6
2,0,0,1,5.630225527923624,10
6,1,1,1,8.018778215989343,4
5,0,1,1,2.1911680622657017,5
6,1,1,0,4.994889053412396,15
6,1,1,1,4.489522625955322,4
6,0,0,1,7.0280221057380405,6
3,0,0,1,2.938705527590427,8
6,1,0,1,2.918693350769919,37
5,1,1,1,5.87600584907722,15
1,1,0,0,2.895534961092193,2
2,0,0,1,7.834207489972074,10
5,1,1,0,1.7262574383887537,12
1,1,0,1,3.2094902902221447,3
2,1,1,1,3.474114655725589,13
2,0,1,0,5.971056695206412,14
5,1,1,1,4.82320404220643,7
2,0,1,1,5.30291147324847,11
6,0,1,1,4.957984403189093,7
5,1,1,0,8.425698186828356,11
5,1,1,1,3.1971456550584936,2
2,1,1,1,3.1878485214120276,9
6,0,0,1,8.076497034668078,11
4,1,1,0,7.247415635884958,4
6,1,0,1,5.049399210236656,10
5,1,1,1,3.481250816933168,7
6,1,1,1,7.703119450506635,10
2,1,1,1,3.9391290967158454,16
1,0,0,1,4.308712920764686,12
5,1,0,1,6.456491916577572,9
2,1,0,1,7.590630963018503,7
1,1,1,1,7.237885396003584,19
5,1,1,1,3.6394174822007703,8
2,1,1,1,3.0570112902968276,21
5,1,0,1,6.665699631053762,10
5,0,0,0,3.9100761892222855,3
4,1,1,0,3.0596234392014474,8
6,1,1,1,7.746774618401152,8
6,1,1,1,1.1139200076362648,16
5,1,1,1,7.3737798034758075,7
1,0,0,1,2.624368461622301,15
5,1,1,1,8.107122959165638,10
4,1,0,0,7.785150368014469,7
1,0,0,1,6.584804024751515,14
6,0,0,1,8.226985838194274,9
5,1,1,1,3.471153591490209,8
3,1,1,1,5.77376223870702,8
6,0,1,0,7.581978652491613,25
2,1,0,0,4.236181751872421,3
1,0,1,0,2.517320495072112,16
5,0,1,1,3.587210051875982,7
5,0,1,1,6.697025256745514,15
3,0,0,0,7.995577644022342,5
6,1,0,0,7.871063627903435,5
5,1,0,1,4.702196651606476,23
5,1,1,1,2.9363136606515736,4
3,1,0,0,2.1516140295350428,11
2,0,1,0,3.5123559845032135,10
5,1,0,0,3.500077024966671,7
2,1,0,0,3.7477417703734144,3
4,0,1,1,4.576049823873147,8
5,1,1,1,7.57745871843838,5
3,0,0,1,7.731966821118799,12
2,0,1,1,2.076945119051442,13
1,0,1,1,3.052184192229224,7
5,0,0,1,3.6109503649295553,6
3,1,0,0,5.785845853106835,6
1,0,1,1,2.6457360621094503,25
5,1,0,1,1.8053509770658591,5
2,1,0,1,5.2658936627294075,6
5,0,1,0,4.010186998555253,12
5,1,1,1,3.5263077629339508,6
1,1,0,1,7.448995181060292,2
5,1,0,0,1.9007684807417433,9
5,1,1,1,6.764618381002789,12
6,0,0,1,4.523720526002698,16
2,1,0,1,5.538424829670993,16
4,0,1,1,7.609553914782365,9
1,0,1,1,4.60209964675501,16
2,1,1,0,3.093811558790184,9
2,0,0,1,7.345888374175082,14
6,1,1,1,4.126625689583921,9
5,1,1,1,2.6635442676392955,8
5,0,1,1,6.822300080484009,17
6,1,1,0,2.5700599855688644,11
1,1,0,0,7.941660695651914,11
1,1,1,1,1.100752557905862,10
1,1,1,1,8.048117873613434,4
4,0,1,1,7.643909122710974,5
5,0,1,1,7.8201056523009855,7
6,1,1,0,7.6561281307340865,5
5,1,1,1,4.040301571025711,11
6,1,0,1,2.4004531871509354,16
5,1,1,1,4.906271311231961,10
4,1,1,1,8.738385852877993,13
5,1,0,0,5.089277822979212,9
6,1,1,0,3.649978363264676,10
4,1,1,0,5.730989366047181,12
1,1,1,0,2.642543937030622,12
6,1,1,1,6.774105994537592,25
1,1,1,1,7.2982122510844425,6
5,1,0,1,4.196563005904161,23
5,1,1,1,4.147511571019454,23
4,0,1,1,3.24817252563291,2
2,0,1,0,4.451013801017725,27
2,0,1,0,3.871816191991945,5
4,1,0,1,4.8408425102670956,8
2,1,1,0,5.533812817973907,5
2,0,0,1,6.570054880111028,10
1,1,1,1,3.9384038666072234,6
1,1,0,1,6.6828002123255805,5
5,0,1,0,5.3155910000077995,5
4,1,0,0,3.723856117966223,9
3,1,0,0,7.458566980189116,2
1,1,1,0,5.02169699316221,10
5,0,1,1,5.304890550771294,7
5,0,1,1,2.3961514517551517,13
1,1,0,0,3.578171350419241,14
2,1,0,1,3.7133285842103976,14
2,1,0,0,2.559235631544136,12
4,0,0,1,2.529301557639588,15
5,1,0,0,7.5106302479204725,37
4,1,1,0,4.234359734528871,5
4,0,1,1,4.760504749049268,21
3,1,0,1,1.8059762856893542,26
1,1,1,1,4.321896168330597,5
1,1,0,1,4.092167221475848,14
4,0,1,1,4.744923234168659,16
5,1,1,1,3.6164005101960504,16
5,1,0,0,3.1394052297347077,14
5,1,1,0,2.5471055420027797,10
5,1,1,1,3.526996625046552,17
5,0,1,1,3.387550024476532,7
4,1,0,0,7.354517770381491,8
3,0,1,0,7.361334883232825,6
2,1,1,1,3.628809690743227,16
6,1,1,1,5.221074875710395,11
1,0,0,0,5.1209955957450815,8
5,1,0,1,8.207068522132282,9
6,1,1,1,2.110155913078474,27
5,1,0,0,3.262396642658029,5
6,0,0,0,3.751532663952736,2
4,1,0,1,2.2017770554883445,8
2,1,1,1,3.524427761164257,5
5,1,1,1,1.4252887571019355,8
6,1,1,1,3.910855553432509,11
6,1,1,1,5.205769575775243,15
2,1,1,1,7.591312727103321,5
1,1,0,1,6.662094007439941,16
5,1,0,1,3.9161528352734756,14
1,0,1,0,7.9803917044308506,16
1,1,1,1,4.466001586628185,27
5,1,0,1,3.5733740297579417,18
4,1,0,1,2.772053881187496,10
5,1,1,0,2.5488714147752303,8
5,1,1,1,3.802073993259106,14
5,0,0,0,2.626716420617443,5
3,1,1,1,3.7902815050617407,9
2,1,1,1,7.352678206084847,14
2,0,1,1,4.235049746342687,14
5,0,0,1,4.453388891572548,37
2,0,1,1,3.5912665158829626,4
1,1,1,0,4.0326312072776735,13
5,0,1,0,3.735267780070244,6
5,1,0,1,4.174371561977628,4
2,1,1,0,3.324952380696003,5
6,0,1,0,8.4465667221693,15
1,0,0,0,3.626954706046027,6
3,0,0,1,1.9906435825185567,12
1,0,0,1,7.405954645787488,11
1,1,1,0,5.240918323953649,2
1,1,1,1,5.739846554037621,23
4,1,0,0,5.473862531469051,6
2,0,1,1,4.627314424141697,8
1,0,0,0,3.5738285987863407,14
2,0,1,1,6.30800263699854,5
1,0,1,1,7.495273102620082,5
1,0,0,0,4.22663874137479,5
3,0,1,1,3.636848730112029,6
2,1,0,1,4.091054799351835,4
5,1,0,1,4.641759556981084,10
3,1,0,1,2.3913828957218604,16
5,0,1,1,8.059810532674401,5
2,0,1,0,3.9538104050100498,5
6,1,0,1,3.111955772684018,6
1,0,1,1,5.082537916643163,2
1,0,1,1,7.200914249421766,6
3,0,1,1,3.606557861725943,1
3,1,1,1,7.275797010714549,7
6,0,1,1,3.671842693125342,4
3,1,1,1,2.7522759533526218,11
5,1,1,1,2.8939192386428507,2
2,1,0,1,3.961408421232225,1
6,0,0,1,4.396388401059336,15
4,1,1,1,3.353026301307082,13
4,1,1,1,4.269849781346988,5
2,1,1,1,2.6430038436391694,10
2,0,0,1,2.9852966283726254,2
6,1,1,0,3.752571992749017,10
3,1,1,1,6.67457249025318,13
3,1,0,1,4.334589968872923,14
5,0,1,0,3.94480093972889,16
1,0,0,1,7.70507634240488,4
5,0,0,1,5.434811453590309,16
5,1,1,0,5.177017579551187,11
6,0,0,1,4.6499455277440385,10
1,1,1,0,6.960842067699166,6
5,0,1,0,3.7608421281276976,15
6,0,0,0,3.7758695633487727,5
6,0,0,1,6.756620780413769,6
4,0,1,1,4.538789281518733,8
1,0,1,1,2.654395804822,8
2,1,1,1,2.906156423224698,4
1,0,1,1,4.676142285298355,15
5,1,1,1,3.5688369030601756,14
5,0,1,1,3.2142978093103576,14
2,1,0,1,4.474705580969531,6
2,1,0,1,7.252556263362699,9
5,1,0,0,4.583394691864788,10
5,0,1,1,7.510191177370404,10
6,1,0,1,4.973788607586621,6
2,1,1,0,7.804146453794239,15
1,0,1,0,7.173594080575255,15
5,1,1,1,3.262750259920552,6
2,0,1,1,3.933568796307653,9
3,0,1,1,8.823746782832727,23
1,1,1,1,3.9166241259417944,3
5,0,1,1,7.821784951813315,10
4,1,0,0,2.6753950947165244,7
2,1,1,1,3.5024903332585224,2
2,0,0,0,1.9012394745454937,13
6,1,0,1,7.262641645464949,10
4,1,1,1,6.707932986966637,13
6,1,1,1,8.348511467379144,10
6,0,1,1,3.5400855768524604,8
5,1,0,1,3.7290874889022154,6
1,0,0,1,4.7605498354591775,5
5,1,1,1,3.909128745704593,11
5,1,0,1,5.396743297990044,4
2,1,0,1,7.792079748727758,6
6,0,1,1,4.151195150633819,5
6,1,0,1,4.462384462632467,12
5,0,0,1,1.7332345630289354,14
2,1,1,1,3.507440672371564,5
4,0,0,1,5.062937743150882,4
2,1,1,1,6.343824243461235,8
5,1,1,1,2.6530055524882856,15
2,1,1,0,5.034830169755198,7
4,1,0,0,2.0179849709596835,12
6,1,1,1,3.3851233741609335,5
2,0,0,0,3.23264046013678,3
5,1,1,1,3.893825225160386,7
6,1,1,1,5.342443759000355,12
5,1,0,0,5.123679251387783,9
5,1,0,1,8.3865860532563,14
4,0,0,1,8.182776337065349,5
5,1,0,1,3.2854121262473415,6
5,0,0,1,7.841258755624862,9
6,1,0,1,3.5885300920681047,5
4,1,1,0,1.8039731095159621,21
5,0,0,0,8.576833032528024,15
2,0,1,0,4.5595662375371795,21
1,1,1,1,2.148347906444282,5
3,0,1,0,3.168872222463192,6
4,1,0,0,4.8138550461643135,13
2,0,0,1,3.1626417462451926,14
4,0,0,1,3.034980858114527,23
6,0,1,1,4.954864248862624,7
5,1,0,0,5.391476759330741,7
1,0,1,1,4.200866576174692,5
5,0,0,1,2.2596726691507083,5
5,0,1,1,8.154916209648404,10
5,0,0,1,3.5601426818640665,12
5,1,1,1,3.4589874739295325,7
2,0,0,0,5.279730683585175,5
3,0,0,1,4.955924607025082,10
6,0,0,0,5.945967494959444,37
5,0,0,0,4.531847536598087,10
2,1,1,1,5.021245417100523,8
4,0,1,1,7.8748296489055045,4
2,1,1,1,7.915419099952342,5
1,0,0,1,3.4828430081200135,14
1,1,0,0,1.9947720222984333,11
2,1,1,0,2.4300360761087236,19
6,1,1,0,3.8646607012042185,8
2,0,1,0,3.6639890706925575,25
5,0,1,0,5.338471034533413,13
2,1,0,1,7.672324453769299,5
5,1,1,0,3.086867719829157,11
1,1,0,1,5.098846709832728,5
1,1,1,1,3.3634567365860253,2
5,1,0,1,4.425981768819112,10
1,0,1,0,6.684588862109221,16
1,0,1,1,3.9247503997727384,32
2,0,1,1,5.367084332236821,7
6,1,0,1,3.4934643793875777,11
5,0,1,0,2.7540125373364646,25
5,0,1,1,2.149820395067299,6
1,1,1,1,2.041438462349203,16
1,1,1,1,5.307818736726445,5
1,1,1,1,4.95531531156877,13
5,1,1,1,3.406164685126659,23
3,0,1,1,2.6664605699523287,5
5,1,0,1,3.113093951173991,1
5,0,1,1,6.524219909395642,4
2,0,0,0,7.422302408508479,10
6,0,0,0,3.6001799957658407,6
2,0,1,1,2.7736896519201206,6
5,1,0,1,5.374119149250616,7
1,1,1,0,8.655232347654557,12
5,1,1,1,6.967015654855153,18
5,1,1,1,7.434377969296109,4
6,0,0,1,1.8816398836947024,9
4,1,0,1,5.001282061677037,18
6,0,1,1,7.627947208599933,16
5,0,0,0,4.077501001651873,2
2,1,0,1,4.153569897054284,12
5,1,1,1,2.484960773899516,10
3,1,0,0,7.498478026083927,8
4,0,1,1,4.668381840459272,5
4,0,1,0,7.043989927981688,12
6,1,1,1,3.945136378393112,10
5,0,1,1,4.622673481868686,14
3,1,0,1,4.4109368648172635,27
2,1,1,1,5.678821791478391,7
5,1,1,1,7.841833032792105,10
1,1,1,1,3.8755497960584924,10
1,0,1,1,3.3457018479146536,11
1,1,1,1,2.6892478314309303,12
5,0,1,1,7.044889990215665,4
5,1,1,1,5.204760606879745,15
2,1,0,1,3.2002854637132154,10
4,1,1,1,7.467714575078449,9
6,0,0,1,2.2070588243057703,12
6,0,0,1,3.5365017869625435,6
4,0,1,1,8.1815030080288,15
5,1,0,1,3.2846026542677667,12
3,1,0,1,3.817569112335092,4
2,1,0,0,2.9548033688473563,7
5,1,0,1,7.747832582412521,9
6,0,1,1,2.5739746149261205,5
6,0,1,1,3.297087109464715,8
6,0,0,1,3.0692948939397273,5
5,1,1,1,3.8254978587198263,7
2,0,0,0,3.2732010609669575,14
5,0,1,0,4.81414109863955,5
5,0,0,1,6.916879018757505,10
6,1,1,0,2.92928040898715,32
4,0,1,1,7.858459289621283,5
2,0,1,0,2.6653436098496437,4
5,1,1,1,7.042682662630787,8
1,1,1,1,8.924691608540417,7
5,1,1,1,2.3680694188804563,16
5,0,0,1,8.756481766136975,10
6,0,0,0,4.354555874972355,7
1,1,0,0,3.0199340910558665,14
4,0,1,0,7.244766175404253,26
2,1,0,1,1.9509616226571198,12
1,0,0,0,2.798274859122713,8
5,1,0,1,3.177596152313791,5
1,1,1,1,3.1801081978816113,1
5,0,1,1,3.380030403571243,5
2,0,1,1,4.441746287776527,5
1,0,1,1,3.2401273733543174,5
1,1,1,1,2.2460372001446904,10
6,1,1,0,6.103946311528508,8
5,1,1,1,7.471957816478791,2
1,1,1,1,2.6167358226583497,16
3,1,0,1,1.5295587319790904,8
6,0,0,0,4.805633813303126,15
4,0,0,1,3.397608326943836,3
5,1,1,1,3.939446623775856,6
1,1,0,0,3.2854774497436305,10
1,1,0,1,3.525997681313959,22
1,1,0,0,6.814897708317551,5
2,1,1,1,4.2870927017878,12
1,1,0,1,2.9207469856701063,5
4,0,1,0,4.232338063182764,14
1,0,1,0,1.487419758494811,10
3,1,1,0,4.010245125092608,7
5,0,1,1,5.395852815680306,4
4,0,1,1,2.604931230475536,4
5,0,1,1,5.8256458259234165,9
6,1,1,1,7.66434135382534,8
3,1,1,1,6.934052346422563,15
1,0,1,0,5.074995534147538,7
5,1,1,1,3.970544331134016,11
6,0,0,1,4.327782801443521,16
3,1,1,1,7.382465983088528,11
2,0,0,0,4.246897455749269,5
5,1,1,1,3.338852697164098,8
4,0,0,1,1.9440168393301875,3
5,1,0,0,4.032060841116577,8
6,1,1,1,4.57044270830265,12
5,1,0,1,4.138391400374049,7
4,1,0,1,4.198052446318218,5
4,1,0,1,2.43027015648979,11
5,1,1,0,5.841909591152707,9
5,1,0,1,3.2192464450440648,4
5,1,1,0,3.981283151225214,11
2,0,1,1,4.5837384199545035,5
2,0,1,1,5.183206297265144,12
4,1,1,1,8.698823903372977,10
5,0,1,1,2.799611526845862,9
5,0,0,1,0.8765100682876978,5
2,0,1,1,7.524212234715781,12
2,1,0,1,2.744710227671579,2
2,1,1,0,0.7855820672686975,7
3,0,1,1,4.267333458608305,14
5,0,1,1,6.901094030684318,18
4,1,0,1,8.962248966515363,7
2,1,1,1,3.4640145188979514,12
2,1,0,1,3.8417922834124356,10
1,1,0,0,1.3973075790931957,10
5,0,1,1,3.7202748025054726,7
5,1,1,0,7.799544253086829,14
6,1,1,1,6.028883886398578,5
5,1,0,1,4.303276200221891,25
5,0,1,1,3.615219429379419,21
1,0,1,1,3.285981864208177,8
2,0,0,1,7.770613214744338,5
3,0,0,1,3.843358861355478,10
3,0,1,1,7.561491595801063,5
2,0,1,0,3.0396326207795585,4
6,0,0,1,4.929799911262587,13
6,1,1,1,3.8680652566740408,5
6,1,0,1,4.191524168608725,14
5,1,1,1,7.879079354186263,10
1,0,1,0,4.6469978184932526,13
6,1,1,1,8.360164829816808,23
1,1,1,1,5.0561384401645215,24
1,1,1,1,1.9198925068632222,18
4,1,1,0,2.723264414218174,11
2,1,1,1,4.176571727939556,5
6,1,1,0,6.593964035728053,8
5,0,1,0,3.1681681021048473,7
2,0,1,1,4.504225259978449,15
5,1,1,1,3.804716559446798,4
1,1,1,1,3.0724855181038113,23
3,0,0,1,4.744118343390552,16
5,1,0,1,4.270850466423987,2
2,1,1,1,4.619183375033241,7
5,1,1,1,4.472251518497025,2
5,1,0,1,4.588773472879797,23
5,0,1,1,3.502742060026223,10
6,0,1,1,3.046881669905468,3
6,0,1,0,5.036148566606275,8
1,0,1,1,1.8389307721588366,15
1,1,0,1,3.862679046572254,23
5,0,1,1,4.8230629844955795,7
6,1,0,1,7.120079278082329,5
1,0,1,0,3.3916410780282096,14
2,1,0,0,4.685920204309991,2
5,0,0,1,2.3209340475896063,18
4,0,1,1,3.7879622224548295,10
1,1,1,1,1.9860764779306024,27
3,1,1,0,3.484101178188311,6
5,1,0,1,7.526225229164796,19
5,0,1,1,6.027733075322134,11
2,0,0,1,5.364127330589376,16
2,0,1,1,8.343844274090713,8
1,1,1,1,2.5861008550230284,14
4,0,1,0,2.8569634418571113,18
5,1,1,1,2.7030081553364416,5
5,1,0,1,7.662128678770249,8
1,1,0,1,4.8994962499129695,8
5,1,1,1,3.591460398507681,17
5,1,1,1,4.404824360358061,9
2,1,0,0,3.0259096897348376,23
1,0,1,1,5.5307626126865665,2
1,1,1,1,5.086935059108175,8
5,0,0,1,4.355554477012616,16
3,0,0,1,7.360755339283715,8
1,1,1,1,3.341596220713449,10
5,1,1,1,5.012460253788065,12
6,0,1,1,7.6817797677354935,8
5,1,1,1,4.100735742506932,11
3,0,1,1,2.5894664442961925,9
4,1,1,1,3.435007838710968,3
4,0,1,0,4.384988777578568,21
5,0,1,0,3.453281469531942,8
5,1,1,1,5.037670934049446,9
4,1,0,1,5.2136468225577,8
4,0,0,1,2.5183833261563495,32
6,1,0,1,4.4463398397328815,22
2,1,1,0,4.601710529463213,6
3,1,1,1,5.385888670616879,10
6,1,0,0,4.690440006589312,5
3,1,1,1,3.7984163282234737,3
5,1,0,1,5.6381475338832185,6
2,0,0,1,7.6246935440611825,7
5,1,0,1,4.254778731907697,27
5,1,1,1,8.115226891935913,15
4,0,0,0,3.322770468728755,5
6,1,1,1,3.674136569559105,8
5,1,1,0,2.8990027300199146,26
1,0,1,0,2.7080664117862807,5
5,1,0,1,5.857905474111683,4
2,0,0,1,7.331318414476195,7
6,0,1,1,4.664494559818351,14
5,0,1,0,2.902208319367787,21
6,0,0,0,7.5747801001684945,6
